year,qtr,state_fips,low,high
2008,3,13,2.06,
2008,3,15,2.06,
2008,3,16,2.06,
2008,3,17,1.72,1.84
2008,3,18,1.6,1.72
2008,3,19,1.32,1.4
2008,3,20,1.32,1.4
2008,3,21,1.5,1.6
2008,3,22,1.4,1.5
2008,3,23,1.84,2.06
2008,3,24,2.06,
2008,3,25,1.72,1.84
2008,3,26,1.84,2.06
2008,3,27,1.72,1.84
2008,3,28,1.6,1.72
2008,3,29,1.6,1.72
2008,3,30,2.06,
2008,3,31,1.32,1.4
2008,3,32,2.06,
2008,3,33,2.06,
2008,3,34,1.84,2.06
2008,3,35,1.84,2.06
2008,3,36,1.32,1.4
2008,3,37,1.84,2.06
2008,3,38,0.4,1.11
2008,3,39,1.6,1.72
2008,3,40,1.32,1.4
2008,3,41,2.06,
2008,3,42,1.5,1.6
2008,3,44,2.06,
2008,3,45,2.06,
2008,3,46,1.6,1.72
2008,3,47,1.6,1.72
2008,3,48,1.32,1.4
2008,3,49,2.06,
2008,3,50,1.72,1.84
2008,3,51,2.06,
2008,3,53,2.06,
2008,3,54,1.32,1.4
2008,3,55,1.5,1.6
2008,3,56,1.4,1.5
2008,4,1,1.72,1.84
2008,4,2,1.84,2.06
2008,4,4,2.06,
2008,4,5,1.5,1.6
2008,4,6,2.06,
2008,4,8,2.06,
2008,4,9,1.72,1.84
2008,4,10,1.84,2.06
2008,4,11,0.4,1.11
2008,4,12,2.06,
2008,4,13,2.06,
2008,4,15,2.06,
2008,4,16,2.06,
2008,4,17,1.72,1.84
2008,4,18,1.6,1.72
2008,4,19,1.32,1.4
2008,4,20,1.4,1.5
2008,4,21,1.5,1.6
2008,4,22,1.32,1.4
2008,4,23,1.84,2.06
2008,4,24,2.06,
2008,4,25,1.72,1.84
2008,4,26,1.84,2.06
2008,4,27,1.84,2.06
2008,4,28,1.6,1.72
2008,4,29,1.5,1.6
2008,4,30,2.06,
2008,4,31,1.4,1.5
2008,4,32,2.06,
2008,4,33,2.06,
2008,4,34,2.06,
2008,4,35,1.84,2.06
2008,4,36,1.32,1.4
2008,4,37,1.84,2.06
2008,4,38,0.4,1.11
2008,4,39,1.6,1.72
2008,4,40,1.4,1.5
2008,4,41,2.06,
2008,4,42,1.5,1.6
2008,4,44,2.06,
2008,4,45,2.06,
2008,4,46,1.6,1.72
2008,4,47,1.72,1.84
2008,4,48,1.32,1.4
2008,4,49,2.06,
2008,4,50,1.72,1.84
2008,4,51,2.06,
2008,4,53,2.06,
2008,4,54,1.32,1.4
2008,4,55,1.5,1.6
2008,4,56,1.4,1.5
