year,qtr,state_fips,low,high
2013,3,24,2.06,
2013,3,25,1.4,1.5
2013,3,26,1.32,1.4
2013,3,27,1.4,1.5
2013,3,28,1.4,1.5
2013,3,29,1.32,1.4
2013,3,30,1.72,1.84
2013,3,31,1.11,1.24
2013,3,32,1.72,1.84
2013,3,33,1.72,1.84
2013,3,34,1.72,1.84
2013,3,35,1.72,1.84
2013,3,36,1.11,1.24
2013,3,37,1.72,1.84
2013,3,38,0.4,1.11
2013,3,39,1.24,1.32
2013,3,40,1.11,1.24
2013,3,41,1.84,2.06
2013,3,42,1.32,1.4
2013,3,44,1.6,1.72
2013,3,45,1.84,2.06
2013,3,46,1.32,1.4
2013,3,47,1.4,1.5
2013,3,48,0.4,1.11
2013,3,49,1.72,1.84
2013,3,50,1.5,1.6
2013,3,51,1.84,2.06
2013,3,53,1.84,2.06
2013,3,54,1.24,1.32
2013,3,55,1.24,1.32
2013,3,56,1.32,1.4
2013,4,1,1.5,1.6
2013,4,2,1.6,1.72
2013,4,4,1.84,2.06
2013,4,5,1.32,1.4
2013,4,6,2.06,
2013,4,8,1.84,2.06
2013,4,9,1.6,1.72
2013,4,10,1.6,1.72
2013,4,11,0.4,1.11
2013,4,12,1.84,2.06
2013,4,13,1.6,1.72
2013,4,15,2.06,
2013,4,16,1.84,2.06
2013,4,17,1.4,1.5
2013,4,18,1.32,1.4
2013,4,19,1.24,1.32
2013,4,20,1.24,1.32
2013,4,21,1.32,1.4
2013,4,22,1.24,1.32
2013,4,23,1.84,2.06
2013,4,24,2.06,
2013,4,25,1.4,1.5
2013,4,26,1.32,1.4
2013,4,27,1.5,1.6
2013,4,28,1.5,1.6
2013,4,29,1.4,1.5
2013,4,30,1.84,2.06
2013,4,31,1.24,1.32
2013,4,32,1.84,2.06
2013,4,33,1.72,1.84
2013,4,34,1.72,1.84
2013,4,35,1.72,1.84
2013,4,36,1.11,1.24
2013,4,37,1.72,1.84
2013,4,38,0.4,1.11
2013,4,39,1.32,1.4
2013,4,40,1.24,1.32
2013,4,41,1.84,2.06
2013,4,42,1.4,1.5
2013,4,44,1.72,1.84
2013,4,45,1.84,2.06
2013,4,46,1.32,1.4
2013,4,47,1.4,1.5
2013,4,48,1.11,1.24
2013,4,49,1.84,2.06
2013,4,50,1.5,1.6
2013,4,51,2.06,
2013,4,53,1.84,2.06
2013,4,54,1.24,1.32
2013,4,55,1.32,1.4
2013,4,56,1.4,1.5
