year,qtr,state_fips,low,high
2011,3,26,1.5,1.6
2011,3,27,1.5,1.6
2011,3,28,1.4,1.5
2011,3,29,1.4,1.5
2011,3,30,1.84,2.06
2011,3,31,1.24,1.32
2011,3,32,2.06,
2011,3,33,1.84,2.06
2011,3,34,1.84,2.06
2011,3,35,1.72,1.84
2011,3,36,1.24,1.32
2011,3,37,1.84,2.06
2011,3,38,0.4,1.11
2011,3,39,1.4,1.5
2011,3,40,1.24,1.32
2011,3,41,2.06,
2011,3,42,1.32,1.4
2011,3,44,1.84,2.06
2011,3,45,1.84,2.06
2011,3,46,1.5,1.6
2011,3,47,1.5,1.6
2011,3,48,1.11,1.24
2011,3,49,1.84,2.06
2011,3,50,1.6,1.72
2011,3,51,2.06,
2011,3,53,2.06,
2011,3,54,1.11,1.24
2011,3,55,1.32,1.4
2011,3,56,1.32,1.4
2011,4,1,1.6,1.72
2011,4,2,1.4,1.5
2011,4,4,2.06,
2011,4,5,1.32,1.4
2011,4,6,2.06,
2011,4,8,2.06,
2011,4,9,1.72,1.84
2011,4,10,1.72,1.84
2011,4,11,0.4,1.11
2011,4,12,2.06,
2011,4,13,1.84,2.06
2011,4,15,2.06,
2011,4,16,2.06,
2011,4,17,1.6,1.72
2011,4,18,1.4,1.5
2011,4,19,1.32,1.4
2011,4,20,1.24,1.32
2011,4,21,1.4,1.5
2011,4,22,1.32,1.4
2011,4,23,1.84,2.06
2011,4,24,2.06,
2011,4,25,1.5,1.6
2011,4,26,1.5,1.6
2011,4,27,1.6,1.72
2011,4,28,1.5,1.6
2011,4,29,1.4,1.5
2011,4,30,1.84,2.06
2011,4,31,1.32,1.4
2011,4,32,2.06,
2011,4,33,1.84,2.06
2011,4,34,1.84,2.06
2011,4,35,1.84,2.06
2011,4,36,1.24,1.32
2011,4,37,1.84,2.06
2011,4,38,0.4,1.11
2011,4,39,1.4,1.5
2011,4,40,1.24,1.32
2011,4,41,2.06,
2011,4,42,1.4,1.5
2011,4,44,1.84,2.06
2011,4,45,2.06,
2011,4,46,1.5,1.6
2011,4,47,1.6,1.72
2011,4,48,1.11,1.24
2011,4,49,1.84,2.06
2011,4,50,1.6,1.72
2011,4,51,2.06,
2011,4,53,2.06,
2011,4,54,1.24,1.32
2011,4,55,1.4,1.5
2011,4,56,1.4,1.5
