year,qtr,state_fips,low,high
2016,2,36,0.4,1.11
2016,2,37,1.6,1.72
2016,2,38,0.4,1.11
2016,2,39,1.11,1.24
2016,2,40,1.24,1.32
2016,2,41,1.6,1.72
2016,2,42,1.24,1.32
2016,2,44,1.5,1.6
2016,2,45,1.6,1.72
2016,2,46,1.24,1.32
2016,2,47,1.32,1.4
2016,2,48,1.11,1.24
2016,2,49,1.6,1.72
2016,2,50,1.5,1.6
2016,2,51,1.84,2.06
2016,2,53,1.72,1.84
2016,2,54,1.24,1.32
2016,2,55,1.11,1.24
2016,2,56,1.5,1.6
2016,3,1,1.4,1.5
2016,3,2,1.6,1.72
2016,3,4,1.72,1.84
2016,3,5,1.24,1.32
2016,3,6,1.72,1.84
2016,3,8,1.72,1.84
2016,3,9,1.4,1.5
2016,3,10,1.5,1.6
2016,3,11,0.4,1.11
2016,3,12,1.6,1.72
2016,3,13,1.4,1.5
2016,3,15,2.06,
2016,3,16,1.84,2.06
2016,3,17,1.24,1.32
2016,3,18,1.24,1.32
2016,3,19,1.11,1.24
2016,3,20,1.11,1.24
2016,3,21,1.11,1.24
2016,3,22,1.24,1.32
2016,3,23,1.6,1.72
2016,3,24,1.84,2.06
2016,3,25,1.24,1.32
2016,3,26,1.11,1.24
2016,3,27,1.32,1.4
2016,3,28,1.32,1.4
2016,3,29,1.24,1.32
2016,3,30,1.72,1.84
2016,3,31,1.11,1.24
2016,3,32,1.6,1.72
2016,3,33,1.5,1.6
2016,3,34,1.5,1.6
2016,3,35,1.6,1.72
2016,3,36,0.4,1.11
2016,3,37,1.5,1.6
2016,3,38,0.4,1.11
2016,3,39,1.11,1.24
2016,3,40,1.24,1.32
2016,3,41,1.6,1.72
2016,3,42,1.24,1.32
2016,3,44,1.5,1.6
2016,3,45,1.6,1.72
2016,3,46,1.11,1.24
2016,3,47,1.32,1.4
2016,3,48,1.11,1.24
2016,3,49,1.6,1.72
2016,3,50,1.4,1.5
2016,3,51,1.84,2.06
2016,3,53,1.6,1.72
2016,3,54,1.24,1.32
2016,3,55,1.11,1.24
2016,3,56,1.5,1.6
2016,4,1,1.5,1.6
2016,4,2,1.72,1.84
2016,4,4,1.84,2.06
2016,4,5,1.32,1.4
2016,4,6,1.84,2.06
2016,4,8,1.84,2.06
2016,4,9,1.5,1.6
2016,4,10,1.6,1.72
2016,4,11,0.4,1.11
2016,4,12,1.72,1.84
2016,4,13,1.5,1.6
2016,4,15,2.06,
2016,4,16,1.84,2.06
2016,4,17,1.32,1.4
2016,4,18,1.32,1.4
2016,4,19,1.24,1.32
2016,4,20,1.24,1.32
2016,4,21,1.24,1.32
2016,4,22,1.4,1.5
2016,4,23,1.72,1.84
2016,4,24,2.06,
2016,4,25,1.32,1.4
2016,4,26,1.24,1.32
2016,4,27,1.4,1.5
2016,4,28,1.4,1.5
2016,4,29,1.32,1.4
2016,4,30,1.84,2.06
2016,4,31,1.11,1.24
2016,4,32,1.72,1.84
2016,4,33,1.72,1.84
2016,4,34,1.6,1.72
2016,4,35,1.72,1.84
2016,4,36,0.4,1.11
2016,4,37,1.6,1.72
2016,4,38,0.4,1.11
2016,4,39,1.24,1.32
2016,4,40,1.32,1.4
2016,4,41,1.72,1.84
2016,4,42,1.32,1.4
2016,4,44,1.6,1.72
2016,4,45,1.72,1.84
2016,4,46,1.32,1.4
2016,4,47,1.4,1.5
2016,4,48,1.11,1.24
2016,4,49,1.72,1.84
2016,4,50,1.5,1.6
2016,4,51,1.84,2.06
2016,4,53,1.72,1.84
2016,4,54,1.4,1.5
2016,4,55,1.24,1.32
2016,4,56,1.6,1.72
