year,qtr,state_fips,low,high
2012,1,1,1.5,1.6
2012,1,2,1.5,1.6
2012,1,4,1.84,2.06
2012,1,5,1.24,1.32
2012,1,6,2.06,
2012,1,8,1.84,2.06
2012,1,9,1.5,1.6
2012,1,10,1.6,1.72
2012,1,11,0.4,1.11
2012,1,12,2.06,
2012,1,13,1.6,1.72
2012,1,15,2.06,
2012,1,16,1.84,2.06
2012,1,17,1.4,1.5
2012,1,18,1.32,1.4
2012,1,19,1.11,1.24
2012,1,20,1.11,1.24
2012,1,21,1.24,1.32
2012,1,22,1.11,1.24
2012,1,23,1.72,1.84
2012,1,24,2.06,
2012,1,25,1.4,1.5
2012,1,26,1.4,1.5
2012,1,27,1.4,1.5
2012,1,28,1.4,1.5
2012,1,29,1.32,1.4
2012,1,30,1.72,1.84
2012,1,31,1.11,1.24
2012,1,32,1.84,2.06
2012,1,33,1.72,1.84
2012,1,34,1.72,1.84
2012,1,35,1.6,1.72
2012,1,36,1.11,1.24
2012,1,37,1.72,1.84
2012,1,38,0.4,1.11
2012,1,39,1.32,1.4
2012,1,40,1.11,1.24
2012,1,41,1.84,2.06
2012,1,42,1.24,1.32
2012,1,44,1.72,1.84
2012,1,45,1.84,2.06
2012,1,46,1.4,1.5
2012,1,47,1.4,1.5
2012,1,48,0.4,1.11
2012,1,49,1.72,1.84
2012,1,50,1.5,1.6
2012,1,51,1.84,2.06
2012,1,53,1.84,2.06
2012,1,54,1.11,1.24
2012,1,55,1.24,1.32
2012,1,56,1.24,1.32
2012,2,1,1.5,1.6
2012,2,2,1.5,1.6
2012,2,4,1.84,2.06
2012,2,5,1.32,1.4
2012,2,6,2.06,
2012,2,8,1.84,2.06
2012,2,9,1.6,1.72
2012,2,10,1.6,1.72
2012,2,11,0.4,1.11
2012,2,12,2.06,
2012,2,13,1.72,1.84
2012,2,15,2.06,
2012,2,16,2.06,
2012,2,17,1.4,1.5
2012,2,18,1.32,1.4
2012,2,19,1.24,1.32
2012,2,20,1.24,1.32
2012,2,21,1.32,1.4
2012,2,22,1.24,1.32
2012,2,23,1.72,1.84
2012,2,24,2.06,
2012,2,25,1.4,1.5
2012,2,26,1.4,1.5
2012,2,27,1.5,1.6
2012,2,28,1.4,1.5
2012,2,29,1.4,1.5
2012,2,30,1.72,1.84
2012,2,31,1.11,1.24
2012,2,32,1.84,2.06
2012,2,33,1.72,1.84
2012,2,34,1.84,2.06
2012,2,35,1.72,1.84
2012,2,36,1.11,1.24
2012,2,37,1.72,1.84
2012,2,38,0.4,1.11
2012,2,39,1.32,1.4
2012,2,40,1.24,1.32
2012,2,41,1.84,2.06
2012,2,42,1.32,1.4
2012,2,44,1.72,1.84
2012,2,45,1.84,2.06
2012,2,46,1.4,1.5
2012,2,47,1.4,1.5
2012,2,48,1.11,1.24
2012,2,49,1.84,2.06
2012,2,50,1.5,1.6
2012,2,51,1.84,2.06
2012,2,53,2.06,
2012,2,54,1.11,1.24
2012,2,55,1.32,1.4
2012,2,56,1.32,1.4
2012,3,1,1.5,1.6
2012,3,2,1.6,1.72
2012,3,4,1.84,2.06
2012,3,5,1.32,1.4
2012,3,6,2.06,
2012,3,8,1.84,2.06
2012,3,9,1.6,1.72
2012,3,10,1.72,1.84
2012,3,11,0.4,1.11
2012,3,12,2.06,
2012,3,13,1.72,1.84
2012,3,15,2.06,
2012,3,16,2.06,
2012,3,17,1.4,1.5
2012,3,18,1.32,1.4
2012,3,19,1.24,1.32
2012,3,20,1.24,1.32
2012,3,21,1.32,1.4
2012,3,22,1.24,1.32
2012,3,23,1.72,1.84
2012,3,24,2.06,
2012,3,25,1.4,1.5
2012,3,26,1.4,1.5
2012,3,27,1.5,1.6
2012,3,28,1.4,1.5
2012,3,29,1.4,1.5
2012,3,30,1.84,2.06
2012,3,31,1.24,1.32
2012,3,32,1.84,2.06
2012,3,33,1.84,2.06
2012,3,34,1.84,2.06
2012,3,35,1.72,1.84
2012,3,36,1.11,1.24
2012,3,37,1.72,1.84
2012,3,38,0.4,1.11
2012,3,39,1.32,1.4
2012,3,40,1.24,1.32
2012,3,41,1.84,2.06
2012,3,42,1.32,1.4
2012,3,44,1.72,1.84
2012,3,45,1.84,2.06
2012,3,46,1.4,1.5
2012,3,47,1.4,1.5
2012,3,48,1.11,1.24
2012,3,49,1.84,2.06
2012,3,50,1.6,1.72
2012,3,51,1.84,2.06
2012,3,53,1.84,2.06
2012,3,54,1.24,1.32
2012,3,55,1.32,1.4
2012,3,56,1.4,1.5
2012,4,1,1.5,1.6
2012,4,2,1.6,1.72
2012,4,4,1.84,2.06
2012,4,5,1.32,1.4
2012,4,6,2.06,
2012,4,8,1.84,2.06
2012,4,9,1.6,1.72
2012,4,10,1.6,1.72
2012,4,11,0.4,1.11
2012,4,12,2.06,
2012,4,13,1.72,1.84
2012,4,15,2.06,
