year,qtr,state_fips,low,high
2001,2,19,0.4,1.11
2001,2,20,0.4,1.11
2001,2,21,0.4,1.11
2001,2,22,0.4,1.11
2001,2,23,1.11,1.24
2001,2,24,1.5,1.6
2001,2,25,0.4,1.11
2001,2,26,1.11,1.24
2001,2,27,0.4,1.11
2001,2,28,1.11,1.24
2001,2,29,0.4,1.11
2001,2,30,1.4,1.5
2001,2,31,0.4,1.11
2001,2,32,1.4,1.5
2001,2,33,1.11,1.24
2001,2,34,0.4,1.11
2001,2,35,1.4,1.5
2001,2,36,0.4,1.11
2001,2,37,1.32,1.4
2001,2,38,0.4,1.11
2001,2,39,1.11,1.24
2001,2,40,0.4,1.11
2001,2,41,1.4,1.5
2001,2,42,0.4,1.11
2001,2,44,1.11,1.24
2001,2,45,1.32,1.4
2001,2,46,0.4,1.11
2001,2,47,1.11,1.24
2001,2,48,0.4,1.11
2001,2,49,1.4,1.5
2001,2,50,1.11,1.24
2001,2,51,1.32,1.4
2001,2,53,1.32,1.4
2001,2,54,1.11,1.24
2001,2,55,0.4,1.11
2001,2,56,1.11,1.24
2001,3,1,1.32,1.4
2001,3,2,1.11,1.24
2001,3,4,1.5,1.6
2001,3,5,1.11,1.24
2001,3,6,1.6,1.72
2001,3,8,1.5,1.6
2001,3,9,1.11,1.24
2001,3,10,1.11,1.24
2001,3,11,0.4,1.11
2001,3,12,1.6,1.72
2001,3,13,1.4,1.5
2001,3,15,1.84,2.06
2001,3,16,1.6,1.72
2001,3,17,1.11,1.24
2001,3,18,1.24,1.32
2001,3,19,0.4,1.11
2001,3,20,0.4,1.11
2001,3,21,1.11,1.24
2001,3,22,1.11,1.24
2001,3,23,1.24,1.32
2001,3,24,1.6,1.72
2001,3,25,0.4,1.11
2001,3,26,1.24,1.32
2001,3,27,1.11,1.24
2001,3,28,1.32,1.4
2001,3,29,1.11,1.24
2001,3,30,1.5,1.6
2001,3,31,0.4,1.11
2001,3,32,1.6,1.72
2001,3,33,1.24,1.32
2001,3,34,1.11,1.24
2001,3,35,1.5,1.6
2001,3,36,0.4,1.11
2001,3,37,1.4,1.5
2001,3,38,0.4,1.11
2001,3,39,1.24,1.32
2001,3,40,1.11,1.24
2001,3,41,1.6,1.72
2001,3,42,0.4,1.11
2001,3,44,1.32,1.4
2001,3,45,1.5,1.6
2001,3,46,1.11,1.24
2001,3,47,1.24,1.32
2001,3,48,0.4,1.11
2001,3,49,1.5,1.6
2001,3,50,1.24,1.32
2001,3,51,1.5,1.6
2001,3,53,1.6,1.72
2001,3,54,1.11,1.24
2001,3,55,0.4,1.11
2001,3,56,1.11,1.24
2001,4,1,1.4,1.5
2001,4,2,1.32,1.4
2001,4,4,1.6,1.72
2001,4,5,1.11,1.24
2001,4,6,1.72,1.84
2001,4,8,1.5,1.6
2001,4,9,1.11,1.24
2001,4,10,1.11,1.24
2001,4,11,0.4,1.11
2001,4,12,1.6,1.72
2001,4,13,1.4,1.5
2001,4,15,1.84,2.06
2001,4,16,1.6,1.72
2001,4,17,1.11,1.24
2001,4,18,1.24,1.32
2001,4,19,0.4,1.11
2001,4,20,0.4,1.11
2001,4,21,1.11,1.24
2001,4,22,1.11,1.24
2001,4,23,1.32,1.4
2001,4,24,1.6,1.72
2001,4,25,0.4,1.11
2001,4,26,1.24,1.32
2001,4,27,1.11,1.24
2001,4,28,1.32,1.4
2001,4,29,1.11,1.24
2001,4,30,1.6,1.72
2001,4,31,0.4,1.11
2001,4,32,1.6,1.72
2001,4,33,1.24,1.32
2001,4,34,1.11,1.24
2001,4,35,1.6,1.72
2001,4,36,0.4,1.11
2001,4,37,1.4,1.5
2001,4,38,0.4,1.11
2001,4,39,1.24,1.32
2001,4,40,1.11,1.24
2001,4,41,1.6,1.72
2001,4,42,0.4,1.11
2001,4,44,1.32,1.4
2001,4,45,1.5,1.6
2001,4,46,1.11,1.24
2001,4,47,1.32,1.4
2001,4,48,0.4,1.11
2001,4,49,1.5,1.6
2001,4,50,1.24,1.32
2001,4,51,1.5,1.6
2001,4,53,1.6,1.72
2001,4,54,1.11,1.24
2001,4,55,0.4,1.11
2001,4,56,1.24,1.32
