year,qtr,state_fips,low,high
2014,3,4,1.84,2.06
2014,3,5,1.32,1.4
2014,3,6,1.84,2.06
2014,3,8,1.84,2.06
2014,3,9,1.5,1.6
2014,3,10,1.6,1.72
2014,3,11,0.4,1.11
2014,3,12,1.84,2.06
2014,3,13,1.5,1.6
2014,3,15,2.06,
2014,3,16,1.84,2.06
2014,3,17,1.32,1.4
2014,3,18,1.32,1.4
2014,3,19,1.11,1.24
2014,3,20,1.11,1.24
2014,3,21,1.24,1.32
2014,3,22,1.24,1.32
2014,3,23,1.72,1.84
2014,3,24,2.06,
2014,3,25,1.32,1.4
2014,3,26,1.32,1.4
2014,3,27,1.4,1.5
2014,3,28,1.4,1.5
2014,3,29,1.32,1.4
2014,3,30,1.72,1.84
2014,3,31,1.11,1.24
2014,3,32,1.72,1.84
2014,3,33,1.72,1.84
2014,3,34,1.72,1.84
2014,3,35,1.6,1.72
2014,3,36,0.4,1.11
2014,3,37,1.6,1.72
2014,3,38,0.4,1.11
2014,3,39,1.24,1.32
2014,3,40,1.11,1.24
2014,3,41,1.72,1.84
2014,3,42,1.32,1.4
2014,3,44,1.6,1.72
2014,3,45,1.72,1.84
2014,3,46,1.24,1.32
2014,3,47,1.4,1.5
2014,3,48,0.4,1.11
2014,3,49,1.72,1.84
2014,3,50,1.5,1.6
2014,3,51,1.84,2.06
2014,3,53,1.84,2.06
2014,3,54,1.24,1.32
2014,3,55,1.24,1.32
2014,3,56,1.32,1.4
2014,4,1,1.5,1.6
2014,4,2,1.6,1.72
2014,4,4,1.84,2.06
2014,4,5,1.32,1.4
2014,4,6,1.84,2.06
2014,4,8,1.84,2.06
2014,4,9,1.5,1.6
2014,4,10,1.6,1.72
2014,4,11,0.4,1.11
2014,4,12,1.84,2.06
2014,4,13,1.6,1.72
2014,4,15,2.06,
2014,4,16,1.84,2.06
2014,4,17,1.32,1.4
2014,4,18,1.32,1.4
2014,4,19,1.11,1.24
2014,4,20,1.11,1.24
2014,4,21,1.32,1.4
2014,4,22,1.24,1.32
2014,4,23,1.72,1.84
2014,4,24,2.06,
2014,4,25,1.32,1.4
2014,4,26,1.32,1.4
2014,4,27,1.4,1.5
2014,4,28,1.4,1.5
2014,4,29,1.32,1.4
2014,4,30,1.84,2.06
2014,4,31,1.11,1.24
2014,4,32,1.72,1.84
2014,4,33,1.6,1.72
2014,4,34,1.72,1.84
2014,4,35,1.6,1.72
2014,4,36,1.11,1.24
2014,4,37,1.72,1.84
2014,4,38,0.4,1.11
2014,4,39,1.24,1.32
2014,4,40,1.24,1.32
2014,4,41,1.84,2.06
2014,4,42,1.32,1.4
2014,4,44,1.6,1.72
2014,4,45,1.72,1.84
2014,4,46,1.32,1.4
2014,4,47,1.4,1.5
2014,4,48,1.11,1.24
2014,4,49,1.72,1.84
2014,4,50,1.5,1.6
2014,4,51,2.06,
2014,4,53,1.84,2.06
2014,4,54,1.24,1.32
2014,4,55,1.24,1.32
2014,4,56,1.32,1.4
